Count,"Tradelist Count",Name,Edition,"Card Number",Condition,Foil,Signed,"Artist Proof","Altered Art",Misprint,Promo,Textless,"My Price"
1,,"Massacre Girl","War of the Spark",99,,,,,,,,,0.49
4,,"Mayhem Devil","War of the Spark",204,,,,,,,,,0.70
4,,"Mountain (259)","War of the Spark",259,,,,,,,,,0.21
4,,"Mountain (260)","War of the Spark",259,,,,,,,,,0.20
4,,"Mountain (261)","War of the Spark",259,,,,,,,,,0.19
1,,"Mowu, Loyal Companion","War of the Spark",167,,,,,,,,,0.25
6,,"Naga Eternal","War of the Spark",60,,,,,,,,,0.17
1,,"Nahiri, Storm of Stone","War of the Spark",233,,,,,,,,,0.33
2,,"Narset, Parter of Veils","War of the Spark",61,,,,,,,,,1.50
2,,"Narset's Reversal","War of the Spark",62,,,,,,,,,6.80
1,,"Neheb, Dreadhorde Champion","War of the Spark",140,,,,,,,,,0.75
1,,"Nicol Bolas, Dragon-God","War of the Spark",207,,,,,,,,,10.75
1,,"Nissa, Who Shakes the World","War of the Spark",169,,,,,,,,,5.89
1,,"Nissa's Triumph","War of the Spark",170,,,,,,,,,0.25
2,,"Niv-Mizzet Reborn","War of the Spark",208,,,,,,,,,4.35
1,,"No Escape","War of the Spark",63,,,,,,,,,0.19
1,,"Ob Nixilis, the Hate-Twisted","War of the Spark",100,,,,,,,,,0.40
2,,"Ob Nixilis's Cruelty","War of the Spark",101,,,,,,,,,0.20
1,,"Paradise Druid","War of the Spark",171,,,,,,,,,0.57
4,,"Plains (250)","War of the Spark",250,,,,,,,,,0.23
4,,"Plains (251)","War of the Spark",250,,,,,,,,,0.19
4,,"Plains (252)","War of the Spark",250,,,,,,,,,0.20
1,,"Pollenbright Druid","War of the Spark",173,,,,,,,,,0.25
2,,"Pouncing Lynx","War of the Spark",25,,,,,,,,,0.15
3,,"Price of Betrayal","War of the Spark",102,,,,,,,,,0.25
1,,"Primordial Wurm","War of the Spark",174,,,,,,,,,0.15
3,,Prismite,"War of the Spark",242,,,,,,,,,0.15
2,,"Prison Realm","War of the Spark",26,,,,,,,,,0.25
3,,"Raging Kronch","War of the Spark",141,,,,,,,,,0.17
2,,"Ral, Storm Conduit","War of the Spark",211,,,,,,,,,2.31
1,,"Rally of Wings","War of the Spark",27,,,,,,,,,0.30
1,,"Ral's Outburst","War of the Spark",212,,,,,,,,,0.25
2,,"Ravnica at War","War of the Spark",28,,,,,,,,,0.40
2,,"Relentless Advance","War of the Spark",64,,,,,,,,,0.17
1,,"Return to Nature","War of the Spark",175,,,,,,,,,0.25
4,,"Rising Populace","War of the Spark",29,,,,,,,,,0.19
2,,"Rubblebelt Rioters","War of the Spark",215,,,,,,,,,0.25
1,,"Saheeli, Sublime Artificer","War of the Spark",234,,,,,,,,,0.50
3,,"Saheeli's Silverwing","War of the Spark",243,,,,,,,,,0.15
1,,"Samut, Tyrant Smasher","War of the Spark",235,,,,,,,,,0.35
2,,"Samut's Sprint","War of the Spark",142,,,,,,,,,0.23
2,,"Sarkhan the Masterless","War of the Spark",143,,,,,,,,,0.76
1,,"Sarkhan's Catharsis","War of the Spark",144,,,,,,,,,0.15
1,,Shriekdiver,"War of the Spark",103,,,,,,,,,0.17
2,,"Sky Theater Strix","War of the Spark",67,,,,,,,,,0.17
2,,Snarespinner,"War of the Spark",176,,,,,,,,,0.15
1,,"Solar Blaze","War of the Spark",216,,,,,,,,,0.46
1,,"Sorin, Vengeful Bloodlord","War of the Spark",217,,,,,,,,,1.67
2,,"Sorin's Thirst","War of the Spark",104,,,,,,,,,0.20
1,,"Spark Double","War of the Spark",68,,,,,,,,,7.88
2,,"Spark Harvest","War of the Spark",105,,,,,,,,,0.23
4,,"Spark Reaper","War of the Spark",106,,,,,,,,,0.17
3,,"Spellgorger Weird","War of the Spark",145,,,,,,,,,0.19
1,,"Steady Aim","War of the Spark",177,,,,,,,,,0.18
1,,"Stealth Mission","War of the Spark",70,,,,,,,,,0.19
1,,"Storm the Citadel","War of the Spark",178,,,,,,,,,0.25
2,,"Sunblade Angel","War of the Spark",31,,,,,,,,,0.25
4,,"Swamp (256)","War of the Spark",256,,,,,,,,,0.25
4,,"Swamp (257)","War of the Spark",256,,,,,,,,,0.23
4,,"Swamp (258)","War of the Spark",256,,,,,,,,,0.24
1,,"Tamiyo, Collector of Tales","War of the Spark",220,,,,,,,,,1.09
4,,"Tamiyo's Epiphany","War of the Spark",71,,,,,,,,,0.20
1,,"Teferi, Time Raveler","War of the Spark",221,,foil,,,,,,,24.41
1,,"Teferi's Time Twist","War of the Spark",72,,,,,,,,,0.25
1,,"Teyo, the Shieldmage","War of the Spark",32,,,,,,,,,0.37
1,,"Teyo's Lightshield","War of the Spark",33,,,,,,,,,0.17
1,,"The Elderspell","War of the Spark",89,,,,,,,,,0.94
2,,"The Wanderer","War of the Spark",37,,,,,,,,,0.50
2,,"Thunder Drake","War of the Spark",73,,,,,,,,,0.19
3,,"Thundering Ceratok","War of the Spark",179,,,,,,,,,0.16
1,,"Tibalt's Rager","War of the Spark",147,,,,,,,,,0.25
1,,"Tibalt's Rager","War of the Spark",147,,foil,,,,,,,0.49
3,,"Tithebearer Giant","War of the Spark",107,,,,,,,,,0.17
2,,"Toll of the Invasion","War of the Spark",108,,,,,,,,,0.20
1,,"Tolsimir, Friend to Wolves","War of the Spark",224,,,,,,,,,0.50
1,,"Tomik, Distinguished Advokist","War of the Spark",34,,,,,,,,,0.49
2,,"Topple the Statue","War of the Spark",35,,,,,,,,,0.17
1,,"Totally Lost","War of the Spark",74,,,,,,,,,0.17
3,,"Trusted Pegasus","War of the Spark",36,,,,,,,,,0.19
4,,"Tyrant's Scorn","War of the Spark",225,,,,,,,,,0.34
2,,"Ugin, the Ineffable","War of the Spark",2,,,,,,,,,4.47
1,,"Ugin's Conjurant","War of the Spark",3,,,,,,,,,0.25
4,,"Unlikely Aid","War of the Spark",109,,,,,,,,,0.18
4,,"Vampire Opportunist","War of the Spark",110,,,,,,,,,0.16
3,,"Vivien's Grizzly","War of the Spark",182,,,,,,,,,0.20
2,,"Vizier of the Scorpion","War of the Spark",111,,,,,,,,,0.30
6,,"Vraska's Finisher","War of the Spark",112,,,,,,,,,0.18
1,,"Wall of Runes","War of the Spark",75,,,,,,,,,0.20
1,,"Wall of Runes","War of the Spark",75,,foil,,,,,,,0.30
4,,"Wanderer's Strike","War of the Spark",38,,,,,,,,,0.20
1,,"War Screecher","War of the Spark",39,,,,,,,,,0.17
1,,"Wardscale Crocodile","War of the Spark",183,,,,,,,,,0.15
1,,"Casualties of War","Prerelease Cards",1211,,foil,,,,,,,4.61
4,,"Paradise Druid","FNM Promos",228,,,,,,,,,0.00
1,,"Abominable Treefolk","Modern Horizons",194,,foil,,,,,,,1.61
1,,"Amorphous Axe","Modern Horizons",219,,,,,,,,,0.19
1,,"Answered Prayers","Modern Horizons",2,,,,,,,,,0.23
1,,"Arcum's Astrolabe","Modern Horizons",220,,,,,,,,,0.33
1,,"Aria of Flame","Modern Horizons",118,,,,,,,,,1.77
1,,"Ayula, Queen Among Bears","Modern Horizons",155,,,,,,,,,0.50
1,,"Ayula's Influence","Modern Horizons",156,,,,,,,,,0.49
2,,"Azra Smokeshaper","Modern Horizons",79,,,,,,,,,0.24
2,,"Battle Screech","Modern Horizons",4,,,,,,,,,0.27
1,,"Bellowing Elk","Modern Horizons",157,,,,,,,,,0.20
1,,"Birthing Boughs","Modern Horizons",221,,,,,,,,,0.27
1,,"Bogardan Dragonheart","Modern Horizons",120,,,,,,,,,0.19
1,,"Cave of Temptation","Modern Horizons",237,,,,,,,,,0.25
1,,"Changeling Outcast","Modern Horizons",82,,,,,,,,,0.27
2,,"Choking Tethers","Modern Horizons",44,,,,,,,,,0.19
3,,"Cleaving Sliver","Modern Horizons",121,,,,,,,,,0.25
1,,"Conifer Wurm","Modern Horizons",159,,,,,,,,,0.25
1,,"Dead of Winter","Modern Horizons",85,,,,,,,,,1.64
1,,"Diabolic Edict","Modern Horizons",87,,,,,,,,,0.24
1,,"Eladamri's Call","Modern Horizons",197,,,,,,,,,5.70
1,,"Elvish Fury","Modern Horizons",162,,,,,,,,,0.19
1,,Endling,"Modern Horizons",89,,,,,,,,,0.46
2,,Ephemerate,"Modern Horizons",7,,,,,,,,,0.65
1,,"Etchings of the Chosen","Modern Horizons",198,,,,,,,,,0.65
3,,"Excavating Anurid","Modern Horizons",163,,,,,,,,,0.19
3,,Exclude,"Modern Horizons",48,,,,,,,,,0.25
1,,Eyekite,"Modern Horizons",49,,,,,,,,,0.20
1,,"Faerie Seer","Modern Horizons",51,,,,,,,,,0.33
1,,"Farmstead Gleaner","Modern Horizons",222,,,,,,,,,0.25
1,,"Fiery Islet","Modern Horizons",238,,,,,,,,,28.00
1,,"First Sliver's Chosen","Modern Horizons",9,,,,,,,,,0.27
1,,"First-Sphere Gargantua","Modern Horizons",91,,,,,,,,,0.23
1,,"Fists of Flame","Modern Horizons",123,,,,,,,,,0.24
1,,"Force of Despair","Modern Horizons",92,,,,,,,,,1.59
1,,"Forgotten Cave","Modern Horizons",239,,,,,,,,,0.25
1,,"Frostwalk Bastion","Modern Horizons",240,,,,,,,,,0.25
4,,Frostwalla,"Modern Horizons",165,,,,,,,,,0.19
1,,"Generous Gift","Modern Horizons",11,,,,,,,,,2.00
1,,Genesis,"Modern Horizons",166,,,,,,,,,0.50
1,,"Geomancer's Gambit","Modern Horizons",125,,,,,,,,,0.20
1,,"Gilded Light","Modern Horizons",12,,,,,,,,,0.20
2,,"Glacial Revelation","Modern Horizons",167,,,,,,,,,0.33
2,,"Gluttonous Slug","Modern Horizons",93,,,,,,,,,0.20
2,,Goatnap,"Modern Horizons",126,,,,,,,,,0.20
3,,"Goblin Champion","Modern Horizons",127,,,,,,,,,0.20
1,,"Goblin Matron","Modern Horizons",129,,,,,,,,,0.50
1,,"Goblin Oriflamme","Modern Horizons",130,,,,,,,,,0.25
1,,"Goblin War Party","Modern Horizons",131,,,,,,,,,0.20
1,,"Headless Specter","Modern Horizons",95,,,,,,,,,0.19
1,,"Iceberg Cancrix","Modern Horizons",54,,,,,,,,,0.20
1,,"Igneous Elemental","Modern Horizons",133,,,,,,,,,0.20
2,,"Impostor of the Sixth Pride","Modern Horizons",14,,,,,,,,,0.20
2,,"Knight of Old Benalia","Modern Horizons",17,,,,,,,,,0.20
1,,"Krosan Tusker","Modern Horizons",169,,,,,,,,,0.22
2,,"Lancer Sliver","Modern Horizons",18,,,,,,,,,0.25
1,,"Lava Dart","Modern Horizons",134,,,,,,,,,0.25
1,,"Lightning Skelemental","Modern Horizons",208,,foil,,,,,,,4.95
1,,"Magmatic Sinkhole","Modern Horizons",135,,,,,,,,,0.25
2,,Man-o'-War,"Modern Horizons",55,,,,,,,,,0.24
2,,"Mind Rake","Modern Horizons",96,,,,,,,,,0.21
2,,Mob,"Modern Horizons",97,,,,,,,,,0.19
1,,"Moonblade Shinobi","Modern Horizons",59,,,,,,,,,0.25
1,,"Mother Bear","Modern Horizons",171,,,,,,,,,0.20
1,,"Munitions Expert","Modern Horizons",209,,,,,,,,,0.30
2,,"Murasa Behemoth","Modern Horizons",172,,,,,,,,,0.19
1,,"Nantuko Cultivator","Modern Horizons",173,,,,,,,,,0.25
1,,"Nature's Chant","Modern Horizons",210,,,,,,,,,0.21
1,,"Nimble Mongoose","Modern Horizons",174,,,,,,,,,0.21
1,,"Ninja of the New Moon","Modern Horizons",99,,,,,,,,,0.20
1,,"Nurturing Peatland","Modern Horizons",243,,,,,,,,,16.80
2,,"Orcish Hellraiser","Modern Horizons",136,,,,,,,,,0.20
1,,"Phantasmal Form","Modern Horizons",61,,,,,,,,,0.20
2,,"Phantom Ninja","Modern Horizons",62,,,,,,,,,0.22
2,,"Pondering Mage","Modern Horizons",63,,,,,,,,,0.21
1,,"Prismatic Vista","Modern Horizons",244,,,,,,,,,33.57
1,,Prohibit,"Modern Horizons",64,,,,,,,,,0.24
2,,"Putrid Goblin","Modern Horizons",101,,,,,,,,,0.22
2,,Pyrophobia,"Modern Horizons",141,,,,,,,,,0.20
1,,"Quakefoot Cyclops","Modern Horizons",142,,,,,,,,,0.20
2,,"Rank Officer","Modern Horizons",102,,,,,,,,,0.20
4,,"Ransack the Lab","Modern Horizons",103,,,,,,,,,0.25
1,,"Ravenous Giant","Modern Horizons",143,,,,,,,,,0.25
2,,"Reckless Charge","Modern Horizons",144,,,,,,,,,0.20
1,,"Recruit the Worthy","Modern Horizons",22,,,,,,,,,0.20
2,,Reprobation,"Modern Horizons",23,,,,,,,,,0.20
2,,"Return from Extinction","Modern Horizons",104,,,,,,,,,0.25
1,,"Rhox Veteran","Modern Horizons",24,,,,,,,,,0.20
2,,"Rotwidow Pack","Modern Horizons",212,,,,,,,,,0.25
3,,"Saddled Rimestag","Modern Horizons",177,,,,,,,,,0.25
1,,"Sadistic Obsession","Modern Horizons",105,,,,,,,,,0.25
5,,"Scale Up","Modern Horizons",179,,,,,,,,,0.50
1,,"Secluded Steppe","Modern Horizons",245,,,,,,,,,0.25
3,,"Segovian Angel","Modern Horizons",25,,,,,,,,,0.30
4,,"Settle Beyond Reality","Modern Horizons",27,,,,,,,,,0.20
2,,"Shatter Assumptions","Modern Horizons",106,,,,,,,,,0.25
2,,Shelter,"Modern Horizons",28,,,,,,,,,0.21
1,,Shenanigans,"Modern Horizons",146,,,,,,,,,0.25
1,,Shenanigans,"Modern Horizons",146,,foil,,,,,,,1.04
1,,"Silent Clearing","Modern Horizons",246,,,,,,,,,14.49
1,,"Silumgar Scavenger","Modern Horizons",107,,,,,,,,,0.20
4,,"Smoke Shroud","Modern Horizons",69,,,,,,,,,0.21
3,,"Snow-Covered Forest","Modern Horizons",254,,,,,,,,,0.99
4,,"Snow-Covered Island","Modern Horizons",251,,,,,,,,,1.48
3,,"Snow-Covered Mountain","Modern Horizons",253,,,,,,,,,1.01
1,,"Snow-Covered Plains","Modern Horizons",250,,,,,,,,,0.63
3,,"Snow-Covered Swamp","Modern Horizons",252,,,,,,,,,1.30
3,,"Soul-Strike Technique","Modern Horizons",30,,,,,,,,,0.20
2,,"Spell Snuff","Modern Horizons",70,,,,,,,,,0.20
2,,"Spinehorn Minotaur","Modern Horizons",147,,,,,,,,,0.19
1,,"Spiteful Sliver","Modern Horizons",148,,,,,,,,,1.51
1,,"Springbloom Druid","Modern Horizons",181,,,,,,,,,0.30
1,,"Stirring Address","Modern Horizons",32,,,,,,,,,0.20
3,,"Stream of Thought","Modern Horizons",71,,,,,,,,,0.21
1,,"String of Disappearances","Modern Horizons",72,,,,,,,,,0.20
1,,"Sunbaked Canyon","Modern Horizons",247,,,,,,,,,19.99
1,,"Talisman of Conviction","Modern Horizons",230,,,,,,,,,2.37
1,,"Talisman of Creativity","Modern Horizons",231,,,,,,,,,1.55
2,,"Talisman of Resilience","Modern Horizons",234,,,,,,,,,0.50
1,,"Tempered Sliver","Modern Horizons",183,,,,,,,,,0.45
2,,Thornado,"Modern Horizons",184,,,,,,,,,0.18
3,,Throatseeker,"Modern Horizons",110,,,,,,,,,0.25
1,,"Tranquil Thicket","Modern Horizons",248,,,,,,,,,0.25
2,,"Treefolk Umbra","Modern Horizons",185,,,,,,,,,0.22
3,,"Treetop Ambusher","Modern Horizons",186,,,,,,,,,0.18
1,,"Trumpeting Herd","Modern Horizons",187,,,,,,,,,0.20
1,,"Trustworthy Scout","Modern Horizons",33,,,,,,,,,0.20
2,,"Twin-Silk Spider","Modern Horizons",188,,,,,,,,,0.20
1,,"Twisted Reflection","Modern Horizons",74,,,,,,,,,0.25
2,,"Universal Automaton","Modern Horizons",235,,,,,,,,,0.29
2,,"Venomous Changeling","Modern Horizons",114,,,,,,,,,0.23
1,,"Viashino Sandsprinter","Modern Horizons",153,,,,,,,,,0.20
1,,"Volatile Claws","Modern Horizons",154,,,,,,,,,0.20
1,,"Wall of Blossoms","Modern Horizons",190,,,,,,,,,0.31
1,,"Wall of One Thousand Cuts","Modern Horizons",36,,,,,,,,,0.19
2,,"Warteye Witch","Modern Horizons",115,,,,,,,,,0.20
1,,"Watcher for Tomorrow","Modern Horizons",76,,,,,,,,,0.41
2,,"Waterlogged Grove","Modern Horizons",249,,,,,,,,,9.50
1,,"Weather the Storm","Modern Horizons",191,,,,,,,,,0.25
2,,"Windcaller Aven","Modern Horizons",77,,,,,,,,,0.20
1,,"Winds of Abandon","Modern Horizons",37,,,,,,,,,3.00
2,,"Wing Shards","Modern Horizons",38,,,,,,,,,0.25
1,,"Winter's Rest","Modern Horizons",78,,,,,,,,,0.20
4,,"Agent of Treachery","Core Set 2020",43,,,,,,,,,6.64
2,,"Agonizing Syphon","Core Set 2020",83,,,,,,,,,0.17
1,,"Anvilwrought Raptor","Core Set 2020",221,,,,,,,,,0.16
1,,"Audacious Thief","Core Set 2020",84,,,,,,,,,0.18
2,,"Barony Vampire","Core Set 2020",85,,,,,,,,,0.17
2,,Bladebrand,"Core Set 2020",86,,,,,,,,,0.18
1,,"Blood Burglar","Core Set 2020",88,,,,,,,,,0.19
3,,"Blood for Bones","Core Set 2020",89,,,,,,,,,0.49
2,,"Blood for Bones","Core Set 2020",89,,foil,,,,,,,1.62
1,,"Bloodthirsty Aerialist","Core Set 2020",91,,,,,,,,,0.50
1,,"Bone Splinters","Core Set 2020",92,,,,,,,,,0.20
1,,"Boneclad Necromancer","Core Set 2020",93,,,,,,,,,0.19
1,,"Cavalier of Night","Core Set 2020",94,,foil,,,,,,,6.04
2,,"Cavalier of Thorns","Core Set 2020",167,,,,,,,,,2.61
3,,"Chandra, Acolyte of Flame","Core Set 2020",126,,,,,,,,,1.21
1,,"Cryptic Caves","Core Set 2020",244,,,,,,,,,0.26
1,,Disfigure,"Core Set 2020",95,,,,,,,,,0.25
1,,"Dread Presence","Core Set 2020",96,,,,,,,,,1.29
1,,Duress,"Core Set 2020",97,,,,,,,,,0.20
1,,"Epicure of Blood","Core Set 2020",99,,,,,,,,,0.21
1,,"Fathom Fleet Cutthroat","Core Set 2020",100,,,,,,,,,0.19
2,,"Feral Abomination","Core Set 2020",101,,,,,,,,,0.18
1,,"Gargos, Vicious Watcher","Core Set 2020",172,,,,,,,,,1.16
1,,"Goblin Ringleader","Core Set 2020",143,,,,,,,,,0.43
1,,Gravedigger,"Core Set 2020",103,,,,,,,,,0.25
1,,"Greenwood Sentinel","Core Set 2020",174,,,,,,,,,0.19
1,,"Gruesome Scourger","Core Set 2020",104,,,,,,,,,0.25
1,,"Inspiring Captain","Core Set 2020",25,,,,,,,,,0.18
3,,"Knight of the Ebon Legion","Core Set 2020",105,,,,,,,,,1.89
1,,"Knight of the Ebon Legion","Core Set 2020",105,,foil,,,,,,,4.42
1,,"Lavakin Brawler","Core Set 2020",147,,,,,,,,,0.18
2,,"Legion's End","Core Set 2020",106,,,,,,,,,0.56
4,,"Lotus Field","Core Set 2020",249,,,,,,,,,8.75
1,,"Mind Rot","Core Set 2020",108,,,,,,,,,0.17
1,,"Moorland Inquisitor","Core Set 2020",31,,,,,,,,,0.17
1,,"Noxious Grasp","Core Set 2020",110,,,,,,,,,0.27
1,,"Retributive Wand","Core Set 2020",236,,,,,,,,,0.25
1,,"Sanitarium Skeleton","Core Set 2020",112,,,,,,,,,0.18
1,,"Sedge Scorpion","Core Set 2020",192,,,,,,,,,0.20
2,,"Shifting Ceratops","Core Set 2020",194,,,,,,,,,0.50
2,,"Sorcerer of the Fang","Core Set 2020",114,,,,,,,,,0.18
1,,"Sorin, Vampire Lord","Core Set 2020 Extras",290,,foil,,,,,,,9.13
2,,"Soul Salvage","Core Set 2020",116,,,,,,,,,0.18
4,,"Temple of Malady","Core Set 2020",254,,,,,,,,,0.71
1,,"Thought Distortion","Core Set 2020",117,,,,,,,,,0.25
4,,"Tomebound Lich","Core Set 2020",219,,,,,,,,,0.33
1,,"Uncaged Fury","Core Set 2020",163,,,,,,,,,0.25
1,,"Undead Servant","Core Set 2020",118,,,,,,,,,0.19
1,,"Unholy Indenture","Core Set 2020",119,,,,,,,,,0.20
1,,"Vengeful Warchief","Core Set 2020",121,,,,,,,,,0.25
1,,"Vivien, Arkbow Ranger","Core Set 2020",199,,,,,,,,,4.06
1,,"Yarok's Fenlurker","Core Set 2020",123,,,,,,,,,0.39
1,,"Temple of Mystery","Prerelease Cards",1365,,foil,,,,,,,1.86
1,,Island,"Promo Pack: Core Set 2020",2,,foil,,,,,,,0.74
1,,"Corpse Knight","Promo Pack: Core Set 2020",6,,foil,,,,,,,1.63
1,,"Ajani, Strength of the Pride","Promo Pack: Core Set 2020",11,,foil,,,,,,,17.28
1,,"Bishop of Wings","Promo Pack: Core Set 2020",12,,foil,,,,,,,4.55
1,,"Saheeli, Sublime Artificer","War of the Spark Japanese Planeswalkers",234,,foil,,,,,,,48.20
2,,"Thespian's Stage","Commander 2019",282,,,,,,,,,1.65
1,,"All That Glitters","Throne of Eldraine",2,,foil,,,,,,,2.43
1,,"Archon of Absolution","Throne of Eldraine",3,,,,,,,,,0.28
5,,"Ardenvale Paladin","Throne of Eldraine",4,,,,,,,,,0.15
1,,"Ardenvale Tactician // Dizzying Swoop","Throne of Eldraine",5,,,,,,,,,0.19
2,,"Bartered Cow","Throne of Eldraine",6,,,,,,,,,0.19
4,,"Beloved Princess","Throne of Eldraine",7,,,,,,,,,0.18
1,,"The Circle of Loyalty","Throne of Eldraine",9,,,,,,,,,1.21
1,,"Deafening Silence","Throne of Eldraine",10,,foil,,,,,,,2.75
4,,"Faerie Guidemother // Gift of the Fae","Throne of Eldraine",11,,,,,,,,,0.20
4,,Flutterfox,"Throne of Eldraine",12,,,,,,,,,0.16
1,,"Fortifying Provisions","Throne of Eldraine",13,,,,,,,,,0.15
1,,"Giant Killer // Chop Down","Throne of Eldraine",14,,,,,,,,,0.50
3,,"Glass Casket","Throne of Eldraine",15,,,,,,,,,0.25
2,,"Knight of the Keep","Throne of Eldraine",19,,,,,,,,,0.15
1,,"Linden, the Steadfast Queen","Throne of Eldraine",20,,,,,,,,,0.53
2,,"Lonesome Unicorn // Rider in Need","Throne of Eldraine",21,,,,,,,,,0.15
1,,"Mysterious Pathlighter","Throne of Eldraine",22,,,,,,,,,0.25
3,,Outflank,"Throne of Eldraine",23,,,,,,,,,0.18
1,,"Prized Griffin","Throne of Eldraine",24,,,,,,,,,0.15
1,,"Realm-Cloaked Giant // Cast Off","Throne of Eldraine",26,,,,,,,,,1.09
1,,Righteousness,"Throne of Eldraine",27,,,,,,,,,0.25
1,,"Shepherd of the Flock // Usher to Safety","Throne of Eldraine",28,,,,,,,,,0.25
2,,"Shining Armor","Throne of Eldraine",29,,,,,,,,,0.15
3,,"Silverflame Ritual","Throne of Eldraine",30,,,,,,,,,0.17
5,,"Silverflame Squire // On Alert","Throne of Eldraine",31,,,,,,,,,0.15
3,,"Syr Alin, the Lion's Claw","Throne of Eldraine",32,,,,,,,,,0.25
2,,"Trapped in the Tower","Throne of Eldraine",33,,,,,,,,,0.18
1,,"True Love's Kiss","Throne of Eldraine",34,,,,,,,,,0.15
1,,"True Love's Kiss","Throne of Eldraine",34,,foil,,,,,,,0.16
1,,"Venerable Knight","Throne of Eldraine",35,,,,,,,,,0.25
1,,"Youthful Knight","Throne of Eldraine",37,,,,,,,,,0.16
1,,"Animating Faerie // Bring to Life","Throne of Eldraine",38,,,,,,,,,0.25
1,,"Brazen Borrower // Petty Theft","Throne of Eldraine",39,,,,,,,,,19.99
2,,"Charmed Sleep","Throne of Eldraine",40,,,,,,,,,0.15
5,,"Corridor Monitor","Throne of Eldraine",41,,,,,,,,,0.18
2,,"Didn't Say Please","Throne of Eldraine",42,,,,,,,,,0.30
1,,"Didn't Say Please","Throne of Eldraine",42,,foil,,,,,,,0.35
2,,"Emry, Lurker of the Loch","Throne of Eldraine",43,,,,,,,,,7.29
1,,"Fae of Wishes // Granted","Throne of Eldraine",44,,foil,,,,,,,0.52
2,,"Faerie Vandal","Throne of Eldraine",45,,,,,,,,,0.25
1,,Frogify,"Throne of Eldraine",47,,,,,,,,,0.25
1,,"Hypnotic Sprite // Mesmeric Glare","Throne of Eldraine",49,,,,,,,,,0.25
1,,"Into the Story","Throne of Eldraine",50,,,,,,,,,0.49
3,,"Mantle of Tides","Throne of Eldraine",52,,,,,,,,,0.15
2,,"Merfolk Secretkeeper // Venture Deeper","Throne of Eldraine",53,,,,,,,,,0.25
4,,"Mistford River Turtle","Throne of Eldraine",56,,,,,,,,,0.15
3,,"Moonlit Scavengers","Throne of Eldraine",57,,,,,,,,,0.15
1,,"Mystical Dispute","Throne of Eldraine",58,,,,,,,,,1.00
1,,Opt,"Throne of Eldraine",59,,,,,,,,,0.25
1,,"Overwhelmed Apprentice","Throne of Eldraine",60,,foil,,,,,,,0.26
1,,"Queen of Ice // Rage of Winter","Throne of Eldraine",61,,,,,,,,,0.16
4,,"Run Away Together","Throne of Eldraine",62,,,,,,,,,0.17
1,,"Sage of the Falls","Throne of Eldraine",63,,,,,,,,,0.25
4,,"So Tiny","Throne of Eldraine",64,,,,,,,,,0.15
2,,"Steelgaze Griffin","Throne of Eldraine",65,,,,,,,,,0.15
1,,"Syr Elenora, the Discerning","Throne of Eldraine",67,,,,,,,,,0.25
2,,"Tome Raider","Throne of Eldraine",68,,,,,,,,,0.18
1,,"Turn into a Pumpkin","Throne of Eldraine",69,,,,,,,,,0.23
2,,"Unexplained Vision","Throne of Eldraine",70,,,,,,,,,0.16
3,,"Vantress Paladin","Throne of Eldraine",72,,,,,,,,,0.15
1,,"Wishful Merfolk","Throne of Eldraine",73,,,,,,,,,0.16
1,,"Witching Well","Throne of Eldraine",74,,,,,,,,,0.25
2,,"Bake into a Pie","Throne of Eldraine",76,,,,,,,,,0.19
4,,"Barrow Witches","Throne of Eldraine",77,,,,,,,,,0.15
1,,"Belle of the Brawl","Throne of Eldraine",78,,,,,,,,,0.25
1,,"Blacklance Paragon","Throne of Eldraine",79,,,,,,,,,0.44
2,,"Bog Naughty","Throne of Eldraine",80,,,,,,,,,0.25
4,,"Cauldron Familiar","Throne of Eldraine",81,,,,,,,,,3.00
1,,"Cauldron Familiar","Throne of Eldraine",81,,foil,,,,,,,6.91
1,,"The Cauldron of Eternity","Throne of Eldraine",82,,,,,,,,,1.10
2,,"Cauldron's Gift","Throne of Eldraine",83,,,,,,,,,0.25
4,,"Epic Downfall","Throne of Eldraine",85,,,,,,,,,0.25
2,,"Eye Collector","Throne of Eldraine",86,,,,,,,,,0.15
4,,"Festive Funeral","Throne of Eldraine",87,,,,,,,,,0.15
1,,"Festive Funeral","Throne of Eldraine",87,,foil,,,,,,,0.04
1,,"Foreboding Fruit","Throne of Eldraine",88,,,,,,,,,0.19
2,,"Forever Young","Throne of Eldraine",89,,,,,,,,,0.21
1,,"Foulmire Knight // Profane Insight","Throne of Eldraine",90,,,,,,,,,0.25
1,,"Foulmire Knight // Profane Insight","Throne of Eldraine",90,,foil,,,,,,,0.21
2,,"Giant's Skewer","Throne of Eldraine",91,,,,,,,,,0.18
4,,"Lash of Thorns","Throne of Eldraine",92,,,,,,,,,0.16
3,,"Locthwain Paladin","Throne of Eldraine",93,,,,,,,,,0.16
5,,"Lost Legion","Throne of Eldraine",94,,,,,,,,,0.15
1,,"Malevolent Noble","Throne of Eldraine",95,,,,,,,,,0.15
4,,"Memory Theft","Throne of Eldraine",96,,,,,,,,,0.15
1,,"Murderous Rider // Swift End","Throne of Eldraine",97,,,,,,,,,1.61
1,,"Oathsworn Knight","Throne of Eldraine",98,,foil,,,,,,,0.33
1,,"Order of Midnight // Alter Fate","Throne of Eldraine",99,,,,,,,,,0.25
1,,"Piper of the Swarm","Throne of Eldraine",100,,,,,,,,,0.50
